genome,locus_tag,start,end,strand,type,gene_names
NC_000913.3,b1312,1374090,1374932,+,CDS,ycjP;ECK1307;NP_415828.1
NC_000913.3,b1313,1374963,1376015,+,CDS,ycjQ;ECK1308;NP_415829.1
NC_000913.3,b1314,1376034,1376822,+,CDS,ycjR;dte;ECK1309;NP_415830.2
NC_000913.3,b1315,1376832,1377887,+,CDS,ycjS;ECK1310;NP_415831.1
NC_000913.3,b1316,1377884,1380151,+,CDS,ycjT;ECK1311;NP_415832.1
NC_000913.3,b1317,1380148,1380807,+,CDS,ycjU;ECK1312;pgmB;NP_415833.1
NC_000913.3,b1319,1381947,1382852,+,CDS,ompG;ECK1315;NP_415835.1
NC_000913.3,b1320,1382963,1383961,-,CDS,ycjW;ECK1316;NP_415836.1
NC_000913.3,b1321,1384117,1385514,+,CDS,ycjX;ECK1317;NP_415837.1
NC_000913.3,b1322,1385511,1386572,+,CDS,ycjF;ECK1318;NP_415838.1
NC_000913.3,b1323,1386720,1388261,+,CDS,tyrR;ECK1319;NP_415839.1
NC_000913.3,b1324,1388305,1388811,-,CDS,tpx;ECK1320;yzzJ;NP_415840.1
NC_000913.3,b1325,1388930,1389895,+,CDS,ycjG;ECK1321;ycjH;NP_415841.4
NC_000913.3,b1326,1389870,1390598,-,CDS,mpaA;ECK1322;ycjI;NP_415842.2
NC_000913.3,b4525,1390680,1390862,-,CDS,ymjC;ECK1323;YP_009518773.1
NC_000913.3,b4673,1390868,1390933,-,CDS,ymjD;ECK4488;YP_009518774.1
NC_000913.3,b1327,1390933,1391853,-,CDS,ycjY;ECK1324;NP_415843.2
NC_000913.3,b1328,1391991,1392890,+,CDS,pgrR;ECK1325;ycjZ;NP_415844.1
NC_000913.3,b1329,1393227,1394840,+,CDS,mppA;ECK1326;ynaH;NP_415845.2
NC_000913.3,b1330,1394891,1395922,-,CDS,ynaI;ECK1327;NP_415846.1
NC_000913.3,b1331,1396112,1397092,+,CDS,insH4;ECK0261;trs5-4;yi52_4;YP_009518770.2
NC_000913.3,b1332,1397365,1397622,+,CDS,ynaJ;ECK1328;NP_415848.1
NC_000913.3,b1333,1397672,1398622,-,CDS,uspE;ECK1329;ydaA;NP_415849.1
NC_000913.3,b1334,1398774,1399526,-,CDS,fnr;ECK1330;nirA;nirR;ossA;oxrA;NP_415850.1
NC_000913.3,b1335,1399721,1400236,-,CDS,ogt;ECK1331;NP_415851.1
NC_000913.3,b1336,1400247,1401773,-,CDS,abgT;ECK1332;ydaH;NP_415852.2
NC_000913.3,b1337,1401810,1403255,-,CDS,abgB;ECK1333;ydaI;NP_415853.1
NC_000913.3,b1338,1403255,1404565,-,CDS,abgA;ECK1334;ydaJ;NP_415854.4
NC_000913.3,b1339,1404741,1405649,+,CDS,abgR;ECK1335;NP_415855.1
NC_000913.3,b4426,1405658,1405751,-,ncRNA,mcaS;ECK1336;IS061;isrA
NC_000913.3,b1340,1405979,1406542,+,CDS,smrA;ECK1337;ydaL;NP_415856.1
NC_000913.3,b1341,1406563,1407795,-,CDS,dgcM;ECK1338;ydaM;NP_415857.2
NC_000913.3,b4773,1407989,1408036,+,CDS,ynaN;ECK4630;YP_010051183.1
NC_000913.3,b1342,1408050,1409033,+,CDS,zntB;ECK1339;ydaN;NP_415858.1
NC_000913.3,b4699,1409129,1409250,+,ncRNA,fnrS;ECK4511;rydA
NC_000913.3,b4743,1409308,1409481,+,CDS,ynaL;C0343;ECK4600;YP_009518775.1
NC_000913.3,b1343,1409511,1410884,+,CDS,dbpA;ECK1340;rhlC;NP_415859.1
NC_000913.3,b1344,1411013,1411948,-,CDS,ttcA;ECK1341;ydaO;NP_415860.1
NC_000913.3,b1345,1412000,1413235,-,CDS,intR;ECK1342;ydaP;NP_415861.1
NC_000913.3,b1346,1413237,1413452,-,CDS,xisR;ECK1343;ydaQ;NP_415862.4
NC_000913.3,b1347,1413531,1413740,-,CDS,rcbA;ECK1344;ydaC;NP_415863.1
NC_000913.3,b4714,1413556,1413734,+,ncRNA,ralA;ECK4571
NC_000913.3,b1348,1413733,1413927,-,CDS,ralR;ECK1345;lar;ydaB;NP_415864.1
NC_000913.3,b1349,1413984,1414793,-,CDS,recT;ECK1346;NP_415865.1
NC_000913.3,b1350,1414786,1417386,-,CDS,recE;ECK1347;rac;rmuB;sbcA;NP_415866.1
NC_000913.3,b1351,1417488,1417763,-,CDS,racC;ECK1348;sbcA;NP_415867.1
NC_000913.3,b4526,1417838,1418008,-,CDS,ydaE;ECK1349;YP_588451.1
NC_000913.3,b1352,1418008,1418229,-,CDS,kilR;ECK1350;kil;ydaD;NP_415869.2
NC_000913.3,b4833,1418405,1418502,-,ncRNA,kilS;ECK4690
NC_000913.3,b1353,1418671,1419159,+,CDS,sieB;ECK1351;NP_415870.4
NC_000913.3,b4527,1419156,1419311,-,CDS,ydaF;ECK1352;NP_415872.2
NC_000913.3,b1355,1419322,1419456,-,CDS,ydaG;ECK1353;gatA;NP_415873.2
NC_000913.3,b1356,1419765,1420241,-,CDS,racR;ECK1354;rarC;ydaR;NP_415874.1
NC_000913.3,b1357,1420365,1420661,+,CDS,ydaS;ECK1355;NP_415875.1
NC_000913.3,b1358,1420684,1421106,+,CDS,ydaT;ECK1356;NP_415876.1
NC_000913.3,b1359,1421119,1421976,+,CDS,ydaU;ECK1357;NP_415877.1
NC_000913.3,b1360,1421983,1422729,+,CDS,ydaV;ECK1358;NP_415878.1
NC_000913.3,b1361,1422752,1423312,+,CDS,ydaW;ECK1359;YP_009518776.1
NC_000913.3,b4528,1423400,1423585,+,CDS,rzoR;ECK1361;YP_588452.1
NC_000913.3,b1363,1423782,1425239,+,CDS,trkG;ECK1362;NP_415881.1
NC_000913.3,b1365,1425377,1425640,+,CDS,ynaK;ECK1363;NP_415883.1
NC_000913.3,b1366,1425621,1425980,+,CDS,ydaY;ECK1364;YP_009518777.1
NC_000913.3,b1368,1426454,1427482,+,CDS,ynaA;ECK1365;tmpR;YP_009518778.1
NC_000913.3,b1370,1427746,1428726,-,CDS,insH5;ECK0261;trs5-5;yi52_5;NP_415888.1
NC_000913.3,b1372,1429049,1432411,+,CDS,stfR;ECK1367;ynaB;NP_415890.2
NC_000913.3,b1373,1432411,1432986,+,CDS,tfaR;ECK1368;ynaC;NP_415891.1
NC_000913.3,b1374,1433084,1433674,-,CDS,pinR;ECK1369;ynaD;NP_415892.1
NC_000913.3,b1375,1433991,1434224,-,CDS,ynaE;ECK1370;NP_415893.2
NC_000913.3,b4744,1434293,1434406,-,CDS,ynaM;ECK4601;YP_009518779.1
NC_000913.3,b1376,1435185,1435619,-,CDS,uspF;ECK1371;UP03;ynaF;yzzL;NP_415894.4
NC_000913.3,b1377,1435760,1436893,-,CDS,ompN;ECK1372;ynaG;NP_415895.1
NC_000913.3,b4427,1437121,1437231,+,ncRNA,micC;ECK1373;IS063;tke8
NC_000913.3,b1378,1437260,1440784,-,CDS,ydbK;ECK1374;pfo;NP_415896.1
NC_000913.3,b4529,1441058,1441324,+,CDS,ydbJ;ECK1375;YP_588453.1
NC_000913.3,b1379,1441321,1441743,-,CDS,hslJ;ECK1376;ydbI;NP_415897.1
NC_000913.3,b1380,1441854,1442843,-,CDS,ldhA;ECK1377;hslF;hslI;htpH;NP_415898.1
NC_000913.3,b1381,1443051,1445690,+,CDS,ydbH;ECK1378;NP_415899.1
NC_000913.3,b1382,1445687,1445872,+,CDS,ynbE;ECK1379;NP_415900.1
NC_000913.3,b1383,1445880,1446206,+,CDS,ydbL;ECK1380;NP_415901.2
NC_000913.3,b1384,1446378,1447283,-,CDS,feaR;ECK1381;maoB;maoX;ydbM;NP_415902.1
NC_000913.3,b1385,1447519,1449018,+,CDS,feaB;ECK1382;padA;ydbG;NP_415903.4
NC_000913.3,b1386,1449076,1451349,-,CDS,tynA;ECK1383;feaA;maoA;NP_415904.3
NC_000913.3,b1387,1451597,1453642,-,CDS,paaZ;ECK1384;maoC;ydbN;NP_415905.1
NC_000913.3,b1388,1453927,1454856,+,CDS,paaA;ECK1385;ydbO;NP_415906.1
NC_000913.3,b1389,1454868,1455155,+,CDS,paaB;ECK1386;ynbF;NP_415907.1
NC_000913.3,b1390,1455164,1455910,+,CDS,paaC;ECK1387;ydbP;NP_415908.1
NC_000913.3,b1391,1455925,1456422,+,CDS,paaD;ECK1388;ydbQ;NP_415909.4
NC_000913.3,b1392,1456430,1457500,+,CDS,paaE;ECK1389;ydbR;NP_415910.1
NC_000913.3,b1393,1457497,1458264,+,CDS,paaF;ECK1390;ydbR;ydbS;NP_415911.1
NC_000913.3,b1394,1458264,1459052,+,CDS,paaG;ECK1391;ydbT;NP_415912.1
NC_000913.3,b1395,1459054,1460481,+,CDS,paaH;ECK1392;hbdH;ydbU;NP_415913.1
NC_000913.3,b1396,1460471,1460893,+,CDS,paaI;ECK1393;ydbV;NP_415914.1
NC_000913.3,b1397,1460893,1462098,+,CDS,paaJ;ECK1394;ydbW;NP_415915.1
NC_000913.3,b1398,1462125,1463438,+,CDS,paaK;ECK1395;NP_415916.1
NC_000913.3,b1399,1463539,1464489,+,CDS,paaX;ECK1396;ydbY;NP_415917.1
NC_000913.3,b1400,1464471,1465061,+,CDS,paaY;ECK1397;ydbZ;NP_415918.1
NC_000913.3,b4674,1465165,1465230,-,CDS,ynbG;ECK4489;YP_002791240.1
NC_000913.3,b1402,1467921,1468826,-,CDS,insD2;ECK0358;yi22-2;NP_415920.1
NC_000913.3,b1403,1468784,1469149,-,CDS,insC2;ECK0357;yi21-2;NP_415921.2
NC_000913.3,b1404,1469358,1470509,+,CDS,insI2;ECK0258;tra8-2;NP_415922.1
NC_000913.3,b1406,1474221,1475081,+,CDS,pdxI;ECK1399;ydbC;NP_415924.1
NC_000913.3,b1407,1475144,1477450,+,CDS,ydbD;ECK1400;NP_415925.2
NC_000913.3,b1408,1477621,1478226,+,CDS,ynbA;ECK1401;NP_415926.4
NC_000913.3,b1409,1478226,1479122,+,CDS,ynbB;ECK1402;NP_415927.1
NC_000913.3,b1410,1479138,1480895,+,CDS,ynbC;ECK1403;NP_415928.1
NC_000913.3,b1411,1480909,1482201,+,CDS,ynbD;ECK1404;NP_415929.1
NC_000913.3,b1412,1482255,1482860,-,CDS,azoR;acpD;ECK1405;NP_415930.1
NC_000913.3,b1413,1483061,1486963,+,CDS,hrpA;ECK1406;NP_415931.4
NC_000913.3,b1414,1487235,1488035,+,CDS,ydcF;ECK1407;NP_415932.1
NC_000913.3,b1415,1488232,1489671,+,CDS,aldA;ald;ECK1408;NP_415933.1
NC_000913.3,b1418,1490902,1491432,+,CDS,cybB;ECK1410;NP_415935.2
NC_000913.3,b4597,1491442,1491506,-,ncRNA,rydC;ECK4407
NC_000913.3,b1419,1491677,1491850,+,CDS,ydcA;ECK1411;NP_415936.1
NC_000913.3,b4774,1491876,1491944,+,CDS,yncP;ECK4631;YP_010051184.1
NC_000913.3,b4428,1491922,1492071,-,CDS,hokB;ECK1412;ydcB;YP_025301.1
NC_000913.3,b1420,1491962,1492129,-,CDS,mokB;ECK1413;NP_415937.1
NC_000913.3,b4429,1492119,1492175,+,ncRNA,sokB;ECK1414
NC_000913.3,b1421,1492470,1494110,+,CDS,trg;ECK1415;NP_415938.1
NC_000913.3,b1422,1494148,1495071,-,CDS,ydcI;ECK1416;NP_415939.2
NC_000913.3,b1423,1495288,1496631,+,CDS,ydcJ;ECK1417;NP_415940.1
NC_000913.3,b1424,1496856,1498511,+,CDS,opgD;ECK1418;mdoD;ydcG;yzzZ;NP_415941.5
NC_000913.3,b1426,1498651,1498875,+,CDS,ydcH;ECK1419;NP_415943.4
NC_000913.3,b1427,1498938,1499477,+,CDS,rimL;ECK1420;NP_415944.1
NC_000913.3,b1428,1499469,1500449,-,CDS,ydcK;ECK1421;NP_415945.1
NC_000913.3,b1429,1500573,1501565,+,CDS,tehA;ECK1422;NP_415946.1
NC_000913.3,b1430,1501562,1502155,+,CDS,tehB;ECK1423;NP_415947.1
NC_000913.3,b1431,1502457,1503125,+,CDS,ydcL;ECK1424;NP_415948.1
NC_000913.3,b1432,1503657,1504865,+,CDS,insQ;ECK1426;tnpB;ydcM;NP_415949.3
NC_000913.3,b1433,1504905,1506080,-,CDS,ydcO;ECK1427;NP_415950.4
NC_000913.3,b1434,1506172,1506708,+,CDS,sutR;ECK1428;ydcN;NP_415951.1
NC_000913.3,b1435,1506781,1508742,+,CDS,rlhA;ECK1429;ydcP;NP_415952.2
NC_000913.3,b1436,1508834,1509064,-,CDS,yncJ;ECK1430;NP_415953.1
NC_000913.3,b4532,1509286,1509462,+,CDS,hicA;ECK1431;yncN;NP_415954.2
NC_000913.3,b1438,1509508,1509924,+,CDS,hicB;ECK1432;ydcQ;NP_415955.2
NC_000913.3,b1439,1510003,1511409,+,CDS,ydcR;ECK1433;NP_415956.1
NC_000913.3,b1440,1511654,1512799,+,CDS,ydcS;ECK1434;NP_415957.1
NC_000913.3,b1441,1512817,1513830,+,CDS,ydcT;ECK1435;NP_415958.1
NC_000913.3,b1442,1513831,1514772,+,CDS,ydcU;ECK1436;NP_415959.1
NC_000913.3,b1443,1514762,1515556,+,CDS,ydcV;ECK1437;NP_415960.1
NC_000913.3,b1444,1515578,1517002,+,CDS,patD;ECK1438;prr;ydcW;NP_415961.1
NC_000913.3,b4598,1517099,1517194,-,CDS,yncL;ECK4408;YP_001165318.1
NC_000913.3,b1445,1517389,1517562,+,CDS,ortT;ECK1439;ydcX;NP_415962.2
NC_000913.3,b1446,1517648,1517881,+,CDS,ydcY;ECK1440;NP_415963.1
NC_000913.3,b1447,1517882,1518331,-,CDS,ydcZ;ECK1441;NP_415964.1
NC_000913.3,b1448,1518328,1518846,-,CDS,mnaT;ECK1442;yncA;NP_415965.1
NC_000913.3,b1449,1519027,1520064,+,CDS,curA;ECK1443;yncB;NP_415966.6
NC_000913.3,b1450,1520262,1520927,+,CDS,mcbR;ECK1444;yncC;NP_415967.2
NC_000913.3,b1451,1520963,1523065,-,CDS,pqqU;ECK1445;yncD;NP_415968.1
NC_000913.3,b1452,1523307,1524368,+,CDS,yncE;ECK1446;NP_415969.1
NC_000913.3,b1453,1524481,1525980,-,CDS,ansP;ECK1447;yncF;NP_415970.4
NC_000913.3,b1454,1526247,1526864,+,CDS,yncG;ECK1448;NP_415971.1
NC_000913.3,b1455,1526940,1527152,+,CDS,yncH;ECK1449;NP_415972.1
NC_000913.3,b1457,1529922,1530404,+,CDS,ydcD;ECK1451;NP_415974.1
NC_000913.3,b4745,1530319,1530504,-,CDS,yncO;ECK4602;YP_009518780.1
NC_000913.3,b1460,1531816,1532952,+,CDS,ydcC;ECK1454;NP_415977.1
NC_000913.3,b1461,1533052,1533285,+,CDS,pptA;ECK1455;ydcE;NP_415978.1
NC_000913.3,b1462,1533282,1533851,-,CDS,yddH;ECK1456;NP_415979.2
NC_000913.3,b1463,1534024,1534869,+,CDS,nhoA;ECK1457;yddI;NP_415980.1
NC_000913.3,b1464,1534965,1535858,-,CDS,yddE;ECK1458;NP_415981.1
NC_000913.3,b1465,1535937,1536617,-,CDS,narV;chlZ;ECK1459;NP_415982.1
NC_000913.3,b1466,1536614,1537309,-,CDS,narW;chlZ;ECK1460;NP_415983.1
NC_000913.3,b1467,1537309,1538853,-,CDS,narY;chlZ;ECK1461;NP_415984.1
NC_000913.3,b1468,1538850,1542590,-,CDS,narZ;chlZ;ECK1462;NP_415985.1
NC_000913.3,b1469,1542672,1544060,-,CDS,narU;ECK1463;yddF;NP_415986.1
NC_000913.3,b1471,1544758,1545714,-,CDS,yddK;ECK1465;YP_009518781.1
NC_000913.3,b1472,1545738,1546028,-,CDS,yddL;ECK1466;YP_009518782.1
NC_000913.3,b1473,1546288,1547169,-,CDS,yddG;ECK1467;NP_415990.5
NC_000913.3,b1474,1547401,1550448,+,CDS,fdnG;ECK1468;NP_415991.1
NC_000913.3,b1475,1550461,1551345,+,CDS,fdnH;ECK1469;NP_415992.1
NC_000913.3,b1476,1551338,1551991,+,CDS,fdnI;ECK1470;NP_415993.1
NC_000913.3,b1477,1552398,1552682,-,CDS,yddM;ECK1471;NP_415994.4
NC_000913.3,b1478,1552828,1553838,-,CDS,adhP;ECK1472;yddN;NP_415995.4
NC_000913.3,b1479,1553972,1555669,-,CDS,maeA;ECK1473;sfcA;NP_415996.2
NC_000913.3,b1480,1555826,1555963,-,CDS,sra;ECK1474;rpsV;NP_415997.1
NC_000913.3,b1481,1556065,1556280,-,CDS,bdm;ECK1475;yddX;NP_415998.4
NC_000913.3,b1482,1556625,1557056,+,CDS,osmC;ECK1476;NP_415999.1
NC_000913.3,b1483,1557112,1558038,-,CDS,ddpF;ECK1477;yddO;NP_416000.1
NC_000913.3,b1484,1558031,1559017,-,CDS,ddpD;ECK1478;yddP;NP_416001.1
NC_000913.3,b1485,1559014,1559910,-,CDS,ddpC;ECK1479;yddQ;NP_416002.1
NC_000913.3,b1486,1559907,1560929,-,CDS,ddpB;ECK1480;yddR;NP_416003.1
NC_000913.3,b1487,1560931,1562481,-,CDS,ddpA;ECK1481;yddS;NP_416004.1
NC_000913.3,b1488,1562495,1563076,-,CDS,ddpX;ECK1482;vanX;yddT;NP_416005.1
NC_000913.3,b1489,1563334,1565733,-,CDS,dosP;dos;ECK1483;pdeO;yddU;NP_416006.4
NC_000913.3,b1490,1565758,1567140,-,CDS,dosC;dgcO;ECK1484;yddV;NP_416007.3
NC_000913.3,b4746,1567178,1567219,-,CDS,yddY;ECK4603;YP_009518783.1
NC_000913.3,b1491,1567504,1568823,-,CDS,digH;ECK1485;yddW;NP_416008.1
NC_000913.3,b1492,1568954,1570489,-,CDS,gadC;acsA;ECK1486;xasA;NP_416009.1
NC_000913.3,b1493,1570645,1572045,-,CDS,gadB;ECK1487;NP_416010.1
NC_000913.3,b1494,1572407,1575202,-,CDS,pqqL;ECK1488;pqqE;pqqM;yddC;NP_416011.1
NC_000913.3,b1495,1575247,1577619,-,CDS,yddB;ECK1489;NP_416012.1
NC_000913.3,b1496,1577657,1579342,-,CDS,yddA;ECK1490;NP_416013.1
NC_000913.3,b4747,1579545,1579667,+,CDS,yneP;ECK4604;YP_009518784.1
NC_000913.3,b1497,1579633,1580790,-,CDS,ydeM;ECK1491;NP_416014.4
NC_000913.3,b1498,1580842,1582524,-,CDS,ydeN;ECK1492;NP_416015.2
NC_000913.3,b1499,1582926,1583687,-,CDS,ydeO;ECK1493;NP_416016.1
NC_000913.3,b1500,1583762,1583959,-,CDS,safA;ECK4475;yneN;NP_416017.1
NC_000913.3,b1501,1584207,1586486,-,CDS,ydeP;ECK1494;NP_416018.1
NC_000913.3,b1502,1586820,1587734,-,CDS,ydeQ;ECK1495;NP_416019.1
NC_000913.3,b1503,1587793,1588296,-,CDS,ydeR;ECK1496;NP_416020.1
NC_000913.3,b1504,1588309,1588839,-,CDS,ydeS;ECK1497;NP_416021.1
NC_000913.3,b1505,1588853,1590001,-,CDS,ydeT;ECK1498;fmlC;YP_009518785.1
NC_000913.3,b1507,1590854,1592176,-,CDS,hipA;ECK1500;NP_416024.1
NC_000913.3,b1508,1592176,1592442,-,CDS,hipB;ECK1501;NP_416025.1
NC_000913.3,b1511,1598617,1600209,-,CDS,lsrK;ECK1504;ydeV;NP_416028.3
NC_000913.3,b1512,1600288,1601241,-,CDS,lsrR;ECK1505;ydeW;NP_416029.1
NC_000913.3,b1513,1601490,1603025,+,CDS,lsrA;ECK1506;ego;ydeX;NP_416030.1
NC_000913.3,b1514,1603019,1604047,+,CDS,lsrC;ECK1507;ydeY;NP_416031.1
NC_000913.3,b1515,1604047,1605039,+,CDS,lsrD;ECK1508;ydeZ;NP_416032.1
NC_000913.3,b1516,1605051,1606073,+,CDS,lsrB;ECK1509;yneA;NP_416033.1
NC_000913.3,b1517,1606100,1606975,+,CDS,lsrF;ECK1510;yneB;NP_416034.1
NC_000913.3,b1518,1606999,1607289,+,CDS,lsrG;ECK1511;yneC;NP_416035.1
NC_000913.3,b1519,1607346,1608104,+,CDS,tam;ECK1512;lsrE;yneD;NP_416036.1
NC_000913.3,b1520,1608108,1609022,-,CDS,yneE;ECK1513;NP_416037.2
NC_000913.3,b1521,1609229,1610680,-,CDS,uxaB;ECK1514;YP_025302.1
NC_000913.3,b1522,1610907,1611854,-,CDS,dgcF;ECK1515;yneF;NP_416039.1
NC_000913.3,b1523,1611966,1612325,-,CDS,yneG;ECK1516;NP_416040.1
NC_000913.3,b1524,1612325,1613251,-,CDS,glsB;ECK1517;yneH;NP_416041.1
NC_000913.3,b1525,1613315,1614703,-,CDS,sad;ECK1518;yneI;NP_416042.2
NC_000913.3,b1526,1614804,1615685,+,CDS,ptrR;ECK1519;yneJ;NP_416043.1
NC_000913.3,b1527,1615763,1616878,+,CDS,yneK;ECK1520;NP_416044.1
NC_000913.3,b1528,1617028,1618218,+,CDS,ydeA;ECK1521;NP_416045.1
NC_000913.3,b1529,1618243,1618908,-,CDS,marC;ECK1522;ydeB;ydeC;NP_416046.1
NC_000913.3,b1530,1619120,1619554,+,CDS,marR;cfxB;ECK1523;inaR;soxQ;NP_416047.4
NC_000913.3,b1531,1619574,1619957,+,CDS,marA;cfxB;ECK1524;inaR;nfxC;norB;soxQ;NP_416048.2
NC_000913.3,b1532,1619989,1620207,+,CDS,marB;ECK1525;NP_416049.1
NC_000913.3,b1533,1620238,1621137,-,CDS,eamA;ECK1526;ydeD;NP_416050.4
NC_000913.3,b1534,1621332,1622519,+,CDS,ydeE;ECK1527;ydeF;NP_416051.1
NC_000913.3,b4599,1622646,1622741,+,CDS,mgtS;ECK4409;yneM;YP_001165319.1
NC_000913.3,b4775,1622741,1622845,+,CDS,mgtT;ECK4632;YP_010051185.1
NC_000913.3,b4698,1622817,1622914,-,ncRNA,mgrR;ECK4510
NC_000913.3,b1535,1622960,1623850,-,CDS,dgcZ;ECK1528;ydeG;ydeH;NP_416052.1
NC_000913.3,b1536,1624105,1624497,-,CDS,ydeI;ECK1529;NP_416054.1
NC_000913.3,b1537,1624773,1625291,+,CDS,ydeJ;ECK1530;NP_416055.1
NC_000913.3,b1538,1625335,1627380,-,CDS,dcp;ECK1531;NP_416056.1
NC_000913.3,b1539,1627517,1628263,+,CDS,ydfG;ECK1532;NP_416057.1
NC_000913.3,b1540,1628352,1629038,+,CDS,rspR;ECK1533;ydfH;NP_416058.1
NC_000913.3,b1541,1629215,1629418,+,CDS,ydfZ;ECK1534;NP_416059.1
NC_000913.3,b1542,1629453,1630913,-,CDS,ydfI;ECK1535;NP_416060.1
NC_000913.3,b1543,1631002,1632285,-,CDS,ydfJ;ECK1536;ydfJ_2;YP_009518786.1
NC_000913.3,b4748,1632890,1633003,+,CDS,ynfT;ECK4605;YP_009518787.1
NC_000913.3,b1544,1633072,1633305,+,CDS,ydfK;ECK1537;NP_416062.2
NC_000913.3,b1545,1633622,1634212,+,CDS,pinQ;ECK1538;ydfL;NP_416063.1
NC_000913.3,b1546,1634310,1634885,-,CDS,tfaQ;ECK1539;ydfM;NP_416064.1
NC_000913.3,b1547,1634885,1635847,-,CDS,stfQ;ECK1540;ydfN;NP_416065.1
NC_000913.3,b1548,1635798,1636367,-,CDS,nohA;ECK1541;nohQ;YP_009518788.1
NC_000913.3,b4533,1636756,1636989,+,CDS,ynfO;ECK1542;YP_588454.1
NC_000913.3,b1549,1637047,1637457,+,CDS,ydfO;ECK1543;NP_416067.2
NC_000913.3,b1550,1637609,1637782,-,CDS,gnsB;ECK1544;ydfY;NP_416068.2
NC_000913.3,b1551,1637954,1638109,-,CDS,ynfN;ECK1545;NP_416069.2
NC_000913.3,b4749,1638188,1638253,-,CDS,ynfR;ECK4606;YP_009518789.1
NC_000913.3,b4724,1638256,1638444,-,CDS,ynfQ;ECK4581;YP_009518790.1
NC_000913.3,b1552,1638455,1638667,-,CDS,cspI;cspJ;ECK1546;NP_416070.1
NC_000913.3,b1553,1639030,1639527,-,CDS,rzpQ;ECK1547;ydfP;NP_416071.1
NC_000913.3,b4689,1639080,1639334,-,CDS,rzoQ;ECK4503;YP_002791241.1
NC_000913.3,b1554,1639524,1640057,-,CDS,rrrQ;ECK1548;ydfQ;NP_416072.1
NC_000913.3,b1555,1640054,1640365,-,CDS,ydfR;ECK1549;NP_416073.1
NC_000913.3,b1556,1640370,1640585,-,CDS,essQ;ECK1550;ydfS;NP_416074.4
NC_000913.3,b4776,1640805,1640975,+,CDS,ynfU;ECK4633;YP_010051186.1
NC_000913.3,b1557,1641339,1641554,-,CDS,cspB;ECK1551;NP_416075.1
NC_000913.3,b1558,1641855,1642067,+,CDS,cspF;ECK1552;NP_416076.1
NC_000913.3,b4750,1642122,1642211,+,CDS,ynfS;ECK4607;YP_009518791.1
NC_000913.3,b1559,1642489,1643241,-,CDS,ydfT;ECK1553;quuQ;NP_416077.4
NC_000913.3,b1560,1643255,1644304,-,CDS,ydfU;ECK1554;NP_416078.4
NC_000913.3,b1561,1644651,1644902,-,CDS,rem;ECK1555;NP_416079.1
NC_000913.3,b1562,1645119,1645274,-,CDS,hokD;ECK1556;relF;NP_416080.1
NC_000913.3,b1563,1645346,1645633,-,CDS,relE;ECK1557;NP_416081.1
NC_000913.3,b1564,1645633,1645872,-,CDS,relB;ECK1558;RC;NP_416082.1
NC_000913.3,b1565,1645897,1646202,+,CDS,ydfV;ECK1559;NP_416083.1
NC_000913.3,b1566,1646405,1646737,+,CDS,flxA;ECK1560;NP_416084.1
NC_000913.3,b1567,1647174,1647323,-,CDS,ydfW;ECK1561;intK;YP_009518792.1
NC_000913.3,b1568,1647346,1647636,-,CDS,ydfX;ECK1562;YP_009518793.1
NC_000913.3,b1569,1647620,1647850,-,CDS,dicC;ECK1563;ftsT;NP_416087.1
NC_000913.3,b1570,1647934,1648341,+,CDS,dicA;ECK1564;ftsT;NP_416088.1
NC_000913.3,b1571,1648508,1648663,+,CDS,ydfA;ECK1565;NP_416089.1
NC_000913.3,b1572,1648665,1648793,+,CDS,ydfB;ECK1566;NP_416090.2
NC_000913.3,b1573,1648823,1649041,+,CDS,ydfC;ECK1567;NP_416091.1
NC_000913.3,b1574,1649382,1649434,+,ncRNA,dicF;ECK1568
NC_000913.3,b1575,1649609,1649797,+,CDS,dicB;ECK1569;ftsT;NP_416092.1
NC_000913.3,b1576,1649794,1649985,+,CDS,ydfD;ECK1570;NP_416093.1
NC_000913.3,b4534,1652728,1652838,-,CDS,ynfP;ECK1574;ydfJ_1;YP_009518794.1
NC_000913.3,b1580,1652896,1653915,-,CDS,rspB;ECK1575;NP_416097.1
NC_000913.3,b1581,1653927,1655141,-,CDS,rspA;ECK1576;NP_416098.1
NC_000913.3,b1582,1655347,1655673,-,CDS,ynfA;ECK1577;NP_416099.1
NC_000913.3,b1583,1655808,1656149,+,CDS,ynfB;ECK1578;NP_416100.1
NC_000913.3,b1584,1656184,1656744,+,CDS,speG;ECK1579;NP_416101.1
NC_000913.3,b1585,1656747,1657457,-,CDS,ynfC;ECK1580;NP_416102.2
NC_000913.3,b1586,1657565,1657870,+,CDS,ynfD;ECK1581;NP_416103.2
NC_000913.3,b1587,1658069,1660495,+,CDS,ynfE;ECK1582;NP_416104.1
NC_000913.3,b1588,1660556,1662979,+,CDS,ynfF;ECK1583;NP_416105.4
NC_000913.3,b1589,1662990,1663607,+,CDS,ynfG;ECK1584;NP_416106.1
NC_000913.3,b1590,1663609,1664463,+,CDS,ynfH;ECK1585;NP_416107.1
NC_000913.3,b1591,1664506,1665120,+,CDS,dmsD;ECK1586;ynfI;NP_416108.2
NC_000913.3,b1592,1665315,1666571,+,CDS,clcB;ECK1587;mriT;ynfJ;NP_416109.2
NC_000913.3,b1593,1666524,1667219,-,CDS,bidA;ECK1588;ynfK;NP_416110.4
