genome,locus_tag,start,end,strand,type,gene_names
NC_000913.2,b1128,1186342,1187463,-,CDS,ycfD;ECK1114;JW1114;NP_415646.4
NC_000913.2,b1129,1187539,1188999,-,CDS,phoQ;ECK1115;JW1115;NP_415647.1
NC_000913.2,b1130,1188999,1189670,-,CDS,phoP;ECK1116;JW1116;NP_415648.1
NC_000913.2,b1131,1189839,1191209,-,CDS,purB;ade;ECK1117;JW1117;NP_415649.1
NC_000913.2,b1132,1191213,1191854,-,CDS,hflD;ECK1118;hslZ;JW5165;ycfC;NP_415650.1
NC_000913.2,b1133,1191890,1192996,-,CDS,mnmA;asuE;ECK1119;JW1119;trmU;ycfB;NP_415651.4
NC_000913.2,b1134,1193050,1193511,-,CDS,nudJ;ECK1120;JW1120;ymfB;NP_415652.1
NC_000913.2,b1135,1193521,1194174,-,CDS,rluE;ECK1121;JW1121;ymfC;NP_415653.4
NC_000913.2,b1136,1194346,1195596,+,CDS,icd;ECK1122;icdA;icdE;JW1122;NP_415654.1
NC_000913.2,b1137,1196090,1196755,-,CDS,ymfD;ECK1123;JW1123;NP_415655.1
NC_000913.2,b1138,1196756,1197460,-,CDS,ymfE;ECK1124;JW5166;NP_415656.1
NC_000913.2,b1139,1197918,1198811,+,CDS,lit;ECK1125;JW1125;NP_415657.1
NC_000913.2,b1140,1198902,1200029,-,CDS,intE;ECK1126;int;JW1126;ycfI;NP_415658.1
NC_000913.2,b1141,1200010,1200255,-,CDS,xisE;ECK1127;JW1127;Vxis;ymfG;NP_415659.1
NC_000913.2,b1143,1200720,1201061,+,CDS,ymfI;ECK1129;JW5168;NP_415661.2
NC_000913.2,b1144,1200999,1201307,-,CDS,ymfJ;ECK1130;NP_415662.2
NC_000913.2,b1145,1201482,1202156,-,CDS,cohE;ECK1131;JW1131;ymfK;NP_415663.1
NC_000913.2,b1146,1202247,1202447,+,CDS,croE;ECK4469;JW5169;ymfT;NP_415664.2
NC_000913.2,b1147,1202491,1203048,+,CDS,ymfL;ECK1133;JW1133;NP_415665.2
NC_000913.2,b1148,1203045,1203383,+,CDS,ymfM;ECK1134;JW1134;NP_415666.1
NC_000913.2,b1150,1204772,1204954,+,CDS,ymfR;ECK1136;JW1136;NP_415668.1
NC_000913.2,b1153,1206136,1206720,+,CDS,ymfQ;ECK1139;JW1139;NP_415671.1
NC_000913.2,b1154,1206724,1207353,+,CDS,stfP;ECK1140;JW1140;ycfK;NP_415672.1
NC_000913.2,b1155,1207355,1207768,+,CDS,tfaP;ECK1141;JW5171;ymfS;NP_415673.1
NC_000913.2,b1156,1207740,1208342,-,CDS,tfaE;ECK1142;JW1142;ycfA;NP_415674.1
NC_000913.2,b1158,1208908,1209462,+,CDS,pinE;ECK1144;JW1144;pin;NP_415676.1
NC_000913.2,b1159,1209569,1210402,+,CDS,mcrA;ECK1145;JW1145;rglA;NP_415677.1
NC_000913.2,b1160,1210903,1211226,-,CDS,iraM;ECK1147;elb1;elbA;JW1147;ycgW;NP_415678.1
NC_000913.2,b1161,1211926,1212330,-,CDS,ycgX;ECK1148;JW1148;NP_415679.1
NC_000913.2,b1162,1212551,1213282,-,CDS,bluR;ECK1149;JW1149;ycgE;NP_415680.1
NC_000913.2,b1163,1213487,1214698,-,CDS,bluF;ECK1150;JW1150;ycgF;NP_415681.1
NC_000913.2,b1164,1215012,1215248,+,CDS,ycgZ;ECK1151;JW1151;NP_415682.1
NC_000913.2,b1165,1215291,1215563,+,CDS,ymgA;ECK1152;JW1152;NP_415683.1
NC_000913.2,b1166,1215592,1215858,+,CDS,ariR;ECK1153;JW1153;ymgB;NP_415684.1
NC_000913.2,b1167,1215971,1216219,+,CDS,ymgC;ECK1154;JW1154;NP_415685.1
NC_000913.2,b1168,1216551,1218074,+,CDS,ycgG;ECK1155;JW5174;NP_415686.2
NC_000913.2,b4520,1218206,1218424,+,CDS,ymgF;ECK1156;JW1156;YP_588447.1
NC_000913.2,b1171,1221528,1221857,-,CDS,ymgD;ECK1158;JW5177;NP_415689.2
NC_000913.2,b1172,1221867,1222211,-,CDS,ymgG;ECK4470;NP_415690.5
NC_000913.2,b4593,1222213,1222386,-,CDS,ymgI;ECK4403;YP_001165314.1
NC_000913.2,b4594,1222487,1222672,+,CDS,ymgJ;ECK4404;YP_001165315.1
NC_000913.2,b1174,1223502,1223768,-,CDS,minE;ECK1162;JW1163;minB;NP_415692.1
NC_000913.2,b1175,1223772,1224584,-,CDS,minD;ECK1163;JW1164;minB;NP_415693.1
NC_000913.2,b1176,1224608,1225303,-,CDS,minC;ECK1164;JW1165;minB;NP_415694.1
NC_000913.2,b1177,1225823,1226191,+,CDS,ycgJ;ECK1165;JW1166;NP_415695.1
NC_000913.2,b1178,1226294,1226695,-,CDS,pliG;ECK1166;JW1167;ycgK;NP_415696.1
NC_000913.2,b1179,1226937,1227230,+,CDS,ycgL;ECK1167;JW1168;NP_415697.4
NC_000913.2,b1180,1227302,1227961,+,CDS,ycgM;ECK1168;JW1169;NP_415698.1
NC_000913.2,b1181,1228038,1228499,+,CDS,ycgN;ECK1169;JW5180;NP_415699.5
NC_000913.2,b1182,1228706,1229617,-,CDS,hlyE;clyA;ECK1170;hpr;JW5181;sheA;ycgD;NP_415700.4
NC_000913.2,b1183,1229990,1230409,+,CDS,umuD;ECK1171;JW1172;NP_415701.1
NC_000913.2,b1184,1230409,1231677,+,CDS,umuC;ECK1172;JW1173;uvm;NP_415702.1
NC_000913.2,b1185,1231723,1232253,-,CDS,dsbB;dsbX;ECK1173;iarB;JW5182;roxB;ycgA;NP_415703.3
NC_000913.2,b1186,1232399,1233940,-,CDS,nhaB;ECK1174;JW1175;NP_415704.1
NC_000913.2,b1187,1234161,1234880,+,CDS,fadR;dec;ECK1175;JW1176;ole;oleR;thdB;NP_415705.1
NC_000913.2,b1188,1234932,1236464,-,CDS,ycgB;ECK1176;JW1177;NP_415706.1
NC_000913.2,b1189,1236794,1238092,+,CDS,dadA;dadR;ECK1177;JW1178;NP_415707.1
NC_000913.2,b1190,1238102,1239172,+,CDS,dadX;alnB;dadB;ECK1178;JW1179;msuA?;NP_415708.1
NC_000913.2,b1191,1239558,1241294,-,CDS,cvrA;ECK1179;JW5184;ycgO;NP_415709.2
NC_000913.2,b1192,1241389,1242303,-,CDS,ldcA;ECK1180;JW1181;ycgQ;NP_415710.1
NC_000913.2,b1193,1242403,1243014,+,CDS,emtA;ECK1181;JW5821;mltE;sltZ;ycgP;NP_415711.2
NC_000913.2,b1194,1243016,1243750,-,CDS,ycgR;ECK1182;JW1183;NP_415712.1
NC_000913.2,b1195,1243951,1244205,+,CDS,ymgE;ECK1183;JW1184;tag;NP_415713.1
NC_000913.2,b1196,1244383,1244823,+,CDS,ycgY;ECK1184;JW1185;NP_415714.1
NC_000913.2,b1197,1244902,1246599,-,CDS,treA;ECK1185;JW1186;osmA;NP_415715.1
NC_000913.2,b1198,1246919,1248337,-,CDS,dhaM;dhaH;ECK1186;JW5185;ptsD;ycgC;NP_415716.4
NC_000913.2,b1199,1248348,1248980,-,CDS,dhaL;dhaK2;ECK1187;JW5186;ptsD;ycgS;NP_415717.1
NC_000913.2,b1200,1248991,1250061,-,CDS,dhaK;dhaK1;ECK1188;JW5187;ptsD;ycgT;NP_415718.6
NC_000913.2,b1201,1250289,1252208,+,CDS,dhaR;ECK1189;JW5188;ptsD;ycgU;NP_415719.2
NC_000913.2,b1202,1252308,1255175,-,CDS,ycgV;ECK1190;JW1193;NP_415720.1
NC_000913.2,b1203,1255944,1257035,-,CDS,ychF;ECK1191;engD;gtp1;JW1194;NP_415721.1
NC_000913.2,b1204,1257152,1257736,-,CDS,pth;asuA?;ECK1192;JW1195;rap;NP_415722.1
NC_000913.2,b1205,1258014,1258292,+,CDS,ychH;ECK1193;JW1196;NP_415723.1
NC_000913.2,b1206,1258347,1260026,-,CDS,dauA;ECK1194;JW5189;ychM;NP_415724.2
NC_000913.2,b1207,1260151,1261098,-,CDS,prs;dnaR;ECK1195;JW1198;prsA;NP_415725.1
NC_000913.2,b1208,1261249,1262100,-,CDS,ispE;ECK1196;ipk;JW1199;ychB;NP_415726.1
NC_000913.2,b1209,1262100,1262723,-,CDS,lolB;ECK1197;hemM;JW1200;ychC;NP_415727.1
NC_000913.2,b1210,1262937,1264193,+,CDS,hemA;ECK1198;gtrA;JW1201;NP_415728.1
NC_000913.2,b1211,1264235,1265317,+,CDS,prfA;ECK1199;JW1202;sueB;uar;ups?;NP_415729.1
NC_000913.2,b1212,1265317,1266150,+,CDS,prmC;ECK1200;hemK;JW1203;NP_415730.1
NC_000913.2,b1213,1266147,1266539,+,CDS,ychQ;ECK1201;JW1204;sirB2;NP_415731.1
NC_000913.2,b1214,1266543,1267352,+,CDS,ychA;ECK1202;JW1205;sirB1;NP_415732.1
NC_000913.2,b1215,1267388,1268242,+,CDS,kdsA;ECK1203;JW1206;NP_415733.1
NC_000913.2,b4419,1268391,1268498,-,CDS,ldrA;ECK1204;JW5957;YP_025297.1
NC_000913.2,b4420,1268546,1268612,+,antisense_RNA,rdlA;ECK1205;JWR0229
NC_000913.2,b4421,1268926,1269033,-,CDS,ldrB;ECK1206;JW5958;YP_025298.1
NC_000913.2,b4422,1269081,1269146,+,antisense_RNA,rdlB;ECK1207;JWR0230
NC_000913.2,b4423,1269461,1269568,-,CDS,ldrC;ECK1208;JW5959;YP_025299.1
NC_000913.2,b4424,1269616,1269683,+,antisense_RNA,rdlC;ECK1209;JWR0231
NC_000913.2,b1216,1269972,1271072,-,CDS,chaA;ECK1210;JW1207;NP_415734.1
NC_000913.2,b1217,1271342,1271572,+,CDS,chaB;ECK1211;JW1208;NP_415735.1
NC_000913.2,b1218,1271730,1272425,+,CDS,chaC;ECK1212;JW1209;NP_415736.2
NC_000913.2,b1219,1272469,1272822,-,CDS,ychN;ECK1213;JW1210;NP_415737.1
NC_000913.2,b1220,1273007,1274401,+,CDS,ychO;ECK1214;JW1211;ychP;NP_415738.2
NC_000913.2,b1221,1274402,1275052,-,CDS,narL;ECK1215;frdR;JW1212;NP_415739.1
NC_000913.2,b1222,1275045,1276841,-,CDS,narX;ECK1216;frdR;JW1213;narR;NP_415740.1
NC_000913.2,b1223,1277180,1278571,+,CDS,narK;ECK1217;JW1214;NP_415741.1
NC_000913.2,b1224,1279087,1282830,+,CDS,narG;chlC;ECK1218;JW1215;narC;NP_415742.1
NC_000913.2,b1225,1282827,1284365,+,CDS,narH;chlC;ECK1219;JW1216;NP_415743.1
NC_000913.2,b1226,1284362,1285072,+,CDS,narJ;ECK1220;JW1217;NP_415744.1
NC_000913.2,b1227,1285072,1285749,+,CDS,narI;chlI;ECK1221;JW1218;NP_415745.1
NC_000913.2,b4425,1286289,1286459,-,ncRNA,rttR;ECK1223;JWR0232;rtT;rtV1
NC_000913.2,b1229,1286310,1286399,-,CDS,tpr;ECK1224;JW1219;NP_415747.2
NC_000913.2,b1230,1286467,1286551,-,tRNA,tyrV;ECK1225;JWR0028;tyrTbeta
NC_000913.2,b1231,1286761,1286845,-,tRNA,tyrT;ECK1226;JWR0029;su;Su-3;Su-4;suIII;supC;supFsupO;tyrTalpha
NC_000913.2,b1232,1287005,1287847,-,CDS,purU;ECK1227;JW1220;tgs;ychI;NP_415748.1
NC_000913.2,b1233,1287897,1288355,-,CDS,ychJ;ECK1228;JW1221;NP_415749.1
NC_000913.2,b1234,1288468,1289373,+,CDS,rssA;ECK1229;JW1222;ychK;NP_415750.2
NC_000913.2,b1235,1289465,1290478,+,CDS,rssB;ECK1230;hnr;JW1223;mviA;sprE;verA;ychL;NP_415751.1
NC_000913.2,b1236,1290680,1291588,+,CDS,galU;ECK1231;JW1224;verA;ychD;NP_415752.1
NC_000913.2,b1237,1291732,1292145,-,CDS,hns;B1;bglY;cur;drc;drdX;drs;ECK1232;fimG;H1;hnsA;irk;JW1225;msyA;osmZ;pilG;topS;topX;verA;virR;NP_415753.1
NC_000913.2,b1238,1292750,1293367,+,CDS,tdk;ECK1233;JW1226;NP_415754.1
NC_000913.2,b1241,1294669,1297344,-,CDS,adhE;adhC;ana;ECK1235;JW1228;NP_415757.1
NC_000913.2,b1242,1297821,1298468,+,CDS,ychE;ECK1236;JW1229;NP_415758.1
NC_000913.2,b1243,1299206,1300837,+,CDS,oppA;ECK1237;JW1235;NP_415759.1
NC_000913.2,b1244,1300923,1301843,+,CDS,oppB;ECK1238;JW1236;stkB;NP_415760.1
NC_000913.2,b1245,1301858,1302766,+,CDS,oppC;ECK1239;JW1237;stkB;NP_415761.1
NC_000913.2,b1246,1302778,1303791,+,CDS,oppD;ECK1240;JW1238;YP_025300.1
NC_000913.2,b1247,1303788,1304792,+,CDS,oppF;ECK1241;JW1239;NP_415763.1
NC_000913.2,b1248,1304845,1305174,-,CDS,yciU;ECK1242;JW1240;NP_415764.4
NC_000913.2,b1249,1305209,1306669,-,CDS,clsA;cls;ECK1243;JW1241;nov;yciJ;NP_415765.1
NC_000913.2,b4595,1306812,1306985,+,CDS,yciY;ECK4405;YP_001165316.1
NC_000913.2,b1250,1307040,1308293,-,CDS,kch;ECK1244;JW1242;NP_415766.1
NC_000913.2,b1251,1308593,1308889,-,CDS,yciI;ECK1245;JW1243;NP_415767.2
NC_000913.2,b1252,1309113,1309832,+,CDS,tonB;ECK1246;exbA;JW5195;T1rec;NP_415768.1
NC_000913.2,b1253,1309872,1310270,-,CDS,yciA;ECK1247;JW1245;NP_415769.1
NC_000913.2,b1254,1310375,1310914,-,CDS,yciB;ECK1248;ispA;JW1246;NP_415770.1
NC_000913.2,b1255,1310944,1311687,-,CDS,yciC;ECK1249;JW1247;NP_415771.1
NC_000913.2,b1256,1312044,1312682,+,CDS,ompW;ECK1250;JW1248;yciD;NP_415772.1
NC_000913.2,b1257,1312742,1313248,-,CDS,yciE;ECK1251;JW1249;NP_415773.1
NC_000913.2,b1258,1313294,1313794,-,CDS,yciF;ECK1252;JW1250;NP_415774.1
NC_000913.2,b1259,1313880,1314059,-,CDS,yciG;ECK1253;JW1251;NP_415775.4
NC_000913.2,b1260,1314440,1315246,-,CDS,trpA;ECK1254;JW1252;try;tryp;NP_415776.1
NC_000913.2,b1261,1315246,1316439,-,CDS,trpB;ECK1255;JW1253;NP_415777.1
NC_000913.2,b1262,1316451,1317809,-,CDS,trpC;ECK1256;JW1254;trpF;NP_415778.2
NC_000913.2,b1263,1317813,1319408,-,CDS,trpD;ECK1257;JW1255;trpGD;NP_415779.1
NC_000913.2,b1264,1319408,1320970,-,CDS,trpE;anth;ECK1258;JW1256;tryD;tryp-4;NP_415780.1
NC_000913.2,b1265,1321062,1321106,-,CDS,trpL;ECK1259;JW1257;trpEE;NP_415781.1
NC_000913.2,b1266,1321244,1322125,+,CDS,yciV;ECK1260;JW1258;trpH;NP_415782.1
NC_000913.2,b1267,1322122,1322742,+,CDS,yciO;ECK1261;JW5196;NP_415783.6
NC_000913.2,b1268,1322770,1324665,+,CDS,yciQ;ECK1262;JW5197;yciP;NP_415784.1
NC_000913.2,b1269,1324876,1325751,+,CDS,rluB;ECK1263;JW1261;yciL;NP_415785.1
NC_000913.2,b1270,1325791,1326381,-,CDS,btuR;cobA;ECK1264;JW1262;NP_415786.1
NC_000913.2,b1271,1326378,1327136,-,CDS,yciK;ECK1265;JW1263;NP_415787.1
NC_000913.2,b1272,1327356,1328405,+,CDS,sohB;ECK1266;JW1264;NP_415788.1
NC_000913.2,b1273,1328441,1328692,-,CDS,yciN;ECK1267;JW1265;NP_415789.1
NC_000913.2,b1274,1329072,1331669,+,CDS,topA;asuA?;ECK1268;JW1266;supX;NP_415790.1
NC_000913.2,b1275,1331879,1332853,+,CDS,cysB;ECK1269;JW1267;NP_415791.1
NC_000913.2,b4522,1333184,1333312,+,CDS,ymiA;ECK4433;YP_588449.1
NC_000913.2,b4523,1333315,1333482,+,CDS,yciX;ECK1270;JW5198;JW5199;YP_588450.2
NC_000913.2,b1276,1333855,1336530,+,CDS,acnA;acn;ECK1271;JW1268;NP_415792.1
NC_000913.2,b1277,1336594,1337184,-,CDS,ribA;ECK1272;JW1269;NP_415793.1
NC_000913.2,b1278,1337354,1338118,+,CDS,pgpB;ECK1273;JW1270;NP_415794.1
NC_000913.2,b1279,1338267,1338575,+,CDS,yciS;ECK1274;JW1271;NP_415795.1
NC_000913.2,b1280,1338582,1339751,+,CDS,yciM;ECK1275;JW1272;NP_415796.1
NC_000913.2,b1281,1339945,1340682,+,CDS,pyrF;ECK1276;JW1273;NP_415797.1
NC_000913.2,b1282,1340682,1341008,+,CDS,yciH;ECK1277;JW1274;NP_415798.2
NC_000913.2,b1283,1341134,1341352,-,CDS,osmB;ECK1278;JW1275;NP_415799.1
NC_000913.2,b1284,1341621,1342370,-,CDS,yciT;deoT;ECK1279;JW1276;NP_415800.1
NC_000913.2,b4596,1342460,1342633,-,CDS,yciZ;deoL;ECK4406;YP_001165317.1
NC_000913.2,b1285,1342781,1344766,-,CDS,gmr;ECK1280;JW1278;yciR;NP_415801.1
NC_000913.2,b4672,1344820,1344924,+,CDS,ymiB;ECK4487;YP_002791239.1
NC_000913.2,b1286,1345002,1346936,-,CDS,rnb;ECK1281;JW1279;NP_415802.1
NC_000913.2,b1287,1347004,1348131,-,CDS,yciW;ECK1282;JW5200;NP_415803.2
NC_000913.2,b1288,1348275,1349063,-,CDS,fabI;ECK1283;envM;gts;JW1281;qmeA;NP_415804.1
NC_000913.2,b1289,1349431,1349784,-,CDS,ycjD;ECK1284;JW1282;NP_415805.1
NC_000913.2,b1290,1349852,1350658,-,CDS,sapF;ECK1285;JW1283;NP_415806.1
NC_000913.2,b1291,1350660,1351652,-,CDS,sapD;ECK1286;JW1284;trkE;NP_415807.1
NC_000913.2,b1292,1351652,1352542,-,CDS,sapC;ECK1287;JW1285;NP_415808.1
NC_000913.2,b1293,1352529,1353494,-,CDS,sapB;ECK1288;JW1286;NP_415809.1
NC_000913.2,b1294,1353491,1355134,-,CDS,sapA;ECK1289;JW1287;NP_415810.1
NC_000913.2,b1295,1355447,1355692,-,CDS,ymjA;ECK1290;JW1288;NP_415811.1
NC_000913.2,b1296,1355826,1357211,-,CDS,puuP;ECK1291;JW1289;ycjJ;NP_415812.4
NC_000913.2,b1297,1357514,1358932,-,CDS,puuA;ECK1292;JW5201;ycjK;NP_415813.4
NC_000913.2,b1298,1359144,1359908,+,CDS,puuD;ECK1293;JW1291;ycjL;NP_415814.4
NC_000913.2,b1299,1359935,1360492,+,CDS,puuR;ECK1294;JW1292;ycjC;NP_415815.1
NC_000913.2,b1300,1360767,1362254,+,CDS,puuC;aldH;ECK1295;JW1293;NP_415816.1
NC_000913.2,b1301,1362256,1363536,+,CDS,puuB;ECK1296;JW1294;ordL;ycjA;NP_415817.1
NC_000913.2,b1302,1363574,1364839,+,CDS,puuE;ECK1297;goaG;JW1295;NP_415818.1
NC_000913.2,b1303,1364959,1365936,-,CDS,pspF;ECK1298;JW1296;ycjB;NP_415819.4
NC_000913.2,b1304,1366103,1366771,+,CDS,pspA;cog;ECK1299;JW1297;NP_415820.1
NC_000913.2,b1305,1366825,1367049,+,CDS,pspB;ECK1300;JW1298;NP_415821.1
NC_000913.2,b1306,1367049,1367408,+,CDS,pspC;ECK1301;JW1299;NP_415822.1
NC_000913.2,b1307,1367417,1367638,+,CDS,pspD;ECK1302;JW1300;NP_415823.1
NC_000913.2,b1308,1367713,1368027,+,CDS,pspE;ECK1303;JW1301;NP_415824.1
NC_000913.2,b1309,1368240,1369919,+,CDS,ycjM;ECK1304;JW1302;NP_415825.4
NC_000913.2,b1310,1369933,1371225,+,CDS,ycjN;ECK1305;JW1303;NP_415826.1
NC_000913.2,b1311,1371246,1372127,+,CDS,ycjO;ECK1306;JW1304;NP_415827.1
NC_000913.2,b1312,1372114,1372956,+,CDS,ycjP;ECK1307;JW1305;NP_415828.1
NC_000913.2,b1313,1372987,1374039,+,CDS,ycjQ;ECK1308;JW1306;NP_415829.1
NC_000913.2,b1314,1374058,1374846,+,CDS,ycjR;ECK1309;JW5202;NP_415830.2
NC_000913.2,b1315,1374856,1375911,+,CDS,ycjS;ECK1310;JW1308;NP_415831.1
NC_000913.2,b1316,1375908,1378175,+,CDS,ycjT;ECK1311;JW1309;NP_415832.1
NC_000913.2,b1317,1378172,1378831,+,CDS,ycjU;ECK1312;JW1310;NP_415833.1
NC_000913.2,b1319,1379971,1380876,+,CDS,ompG;ECK1315;JW1312;NP_415835.1
NC_000913.2,b1320,1380987,1381985,-,CDS,ycjW;ECK1316;JW1313;NP_415836.1
NC_000913.2,b1321,1382141,1383538,+,CDS,ycjX;ECK1317;JW1314;NP_415837.1
NC_000913.2,b1322,1383535,1384596,+,CDS,ycjF;ECK1318;JW1315;NP_415838.1
NC_000913.2,b1323,1384744,1386285,+,CDS,tyrR;ECK1319;JW1316;NP_415839.1
NC_000913.2,b1324,1386329,1386835,-,CDS,tpx;ECK1320;JW1317;yzzJ;NP_415840.1
NC_000913.2,b1325,1386954,1387919,+,CDS,ycjG;ECK1321;JW1318;ycjH;NP_415841.4
NC_000913.2,b1326,1387894,1388622,-,CDS,mpaA;ECK1322;JW1319;ycjI;NP_415842.2
NC_000913.2,b1327,1388957,1389877,-,CDS,ycjY;ECK1324;JW5804;NP_415843.2
NC_000913.2,b1328,1390015,1390914,+,CDS,ycjZ;ECK1325;JW1321;NP_415844.1
NC_000913.2,b1329,1391251,1392864,+,CDS,mppA;ECK1326;JW1322;ynaH;NP_415845.2
NC_000913.2,b1330,1392915,1393946,-,CDS,ynaI;ECK1327;JW1323;NP_415846.1
NC_000913.2,b1331,1394100,1395116,+,CDS,insH1;ECK0261;NP_415847.1
NC_000913.2,b1332,1395389,1395646,+,CDS,ynaJ;ECK1328;JW1326;NP_415848.1
NC_000913.2,b1333,1395696,1396646,-,CDS,uspE;ECK1329;JW1327;ydaA;NP_415849.1
NC_000913.2,b1334,1396798,1397550,-,CDS,fnr;ECK1330;JW1328;nirA;nirR;ossA;NP_415850.1
NC_000913.2,b1335,1397745,1398260,-,CDS,ogt;ECK1331;JW1329;NP_415851.1
NC_000913.2,b1336,1398271,1399797,-,CDS,abgT;ECK1332;JW5822;ydaH;NP_415852.2
NC_000913.2,b1337,1399834,1401279,-,CDS,abgB;ECK1333;JW1331;ydaI;NP_415853.1
NC_000913.2,b1338,1401279,1402589,-,CDS,abgA;ECK1334;JW5205;ydaJ;NP_415854.4
NC_000913.2,b1339,1402765,1403673,+,CDS,abgR;ECK1335;JW1333;ydaK;NP_415855.1
NC_000913.2,b4426,1403680,1403775,-,antisense_RNA,mcaS;ECK1336;IS061;isrA;JWR0233
NC_000913.2,b1340,1404003,1404566,+,CDS,smrA;ECK1337;JW1334;ydaL;NP_415856.1
NC_000913.2,b1341,1404587,1405819,-,CDS,ydaM;ECK1338;JW5206;NP_415857.2
NC_000913.2,b1342,1406074,1407057,+,CDS,ydaN;ECK1339;JW1336;zntB;NP_415858.1
NC_000913.2,b4699,1407153,1407274,+,antisense_RNA,fnrS;ECK4511;rydA
NC_000913.2,b1343,1407535,1408908,+,CDS,dbpA;ECK1340;JW1337;rhlC;NP_415859.1
NC_000913.2,b1344,1409037,1409972,-,CDS,ttcA;ECK1341;JW1338;stcA;ydaO;NP_415860.1
NC_000913.2,b1345,1410024,1411259,-,CDS,intR;ECK1342;JW1339;ydaP;NP_415861.1
NC_000913.2,b1346,1411261,1411476,-,CDS,ydaQ;ECK1343;JW5207;NP_415862.4
NC_000913.2,b1347,1411555,1411764,-,CDS,rcbA;ECK1344;JW1341;ydaC;NP_415863.1
NC_000913.2,b1348,1411757,1411951,-,CDS,ralR;ECK1345;JW5208;lar;ral;ydaB;NP_415864.1
NC_000913.2,b1349,1412008,1412817,-,CDS,recT;ECK1346;JW1343;NP_415865.1
NC_000913.2,b1350,1412810,1415410,-,CDS,recE;ECK1347;JW1344;rmuB;sbcA;NP_415866.1
NC_000913.2,b1351,1415512,1415787,-,CDS,racC;ECK1348;JW1345;sbcA;NP_415867.1
NC_000913.2,b4526,1415862,1416032,-,CDS,ydaE;ECK1349;JW1346;YP_588451.1
NC_000913.2,b1352,1416032,1416253,-,CDS,kilR;ECK1350;JW1347;kil;ydaD;NP_415869.2
NC_000913.2,b1353,1416695,1417183,+,CDS,sieB;ECK1351;git;JW5209;NP_415870.4
NC_000913.2,b4527,1417180,1417335,-,CDS,ydaF;ECK1352;JW1349;NP_415872.2
NC_000913.2,b1355,1417346,1417480,-,CDS,ydaG;ECK1353;gatA;JW5210;NP_415873.2
NC_000913.2,b1356,1417789,1418265,-,CDS,racR;cohR;ECK1354;JW1351;ydaR;NP_415874.1
NC_000913.2,b1357,1418389,1418685,+,CDS,ydaS;ECK1355;JW1352;NP_415875.1
NC_000913.2,b1358,1418708,1419130,+,CDS,ydaT;ECK1356;JW1353;NP_415876.1
NC_000913.2,b1359,1419143,1420000,+,CDS,ydaU;ECK1357;JW1354;NP_415877.1
NC_000913.2,b1360,1420007,1420753,+,CDS,ydaV;ECK1358;JW1355;NP_415878.1
NC_000913.2,b4528,1421424,1421609,+,CDS,rzoR;ECK1361;JW5213;Rz1;YP_588452.1
NC_000913.2,b1363,1421806,1423263,+,CDS,trkG;ECK1362;JW1358;NP_415881.1
NC_000913.2,b1365,1423401,1423664,+,CDS,ynaK;ECK1363;JW1359;NP_415883.1
NC_000913.2,b1372,1427073,1430435,+,CDS,stfR;ECK1367;JW1366;ynaB;NP_415890.2
NC_000913.2,b1373,1430435,1431010,+,CDS,tfaR;ECK1368;JW1367;ynaC;NP_415891.1
NC_000913.2,b1374,1431108,1431698,-,CDS,pinR;ECK1369;JW1368;ynaD;NP_415892.1
NC_000913.2,b1375,1432015,1432248,-,CDS,ynaE;ECK1370;JW1369;NP_415893.2
NC_000913.2,b1376,1433209,1433643,-,CDS,uspF;ECK1371;JW1370;ynaF;yzzL;NP_415894.4
NC_000913.2,b1377,1433784,1434917,-,CDS,ompN;ECK1372;JW1371;ynaG;NP_415895.1
NC_000913.2,b4427,1435145,1435253,+,antisense_RNA,micC;ECK1373;IS063;JWR0234;tke8
NC_000913.2,b1378,1435284,1438808,-,CDS,ydbK;ECK1374;JW1372;NP_415896.1
NC_000913.2,b4529,1439082,1439348,+,CDS,ydbJ;ECK1375;JW5215;YP_588453.1
NC_000913.2,b1379,1439345,1439767,-,CDS,hslJ;ECK1376;JW1374;ydbI;NP_415897.1
NC_000913.2,b1380,1439878,1440867,-,CDS,ldhA;ECK1377;hslF;hslI;htpH;JW1375;NP_415898.1
NC_000913.2,b1381,1441075,1443714,+,CDS,ydbH;ECK1378;JW1376;NP_415899.1
NC_000913.2,b1382,1443711,1443896,+,CDS,ynbE;ECK1379;JW1377;NP_415900.1
NC_000913.2,b1383,1443904,1444230,+,CDS,ydbL;ECK1380;JW5216;NP_415901.2
NC_000913.2,b1384,1444402,1445307,-,CDS,feaR;ECK1381;JW1379;maoB;maoR;maoX;ydbM;NP_415902.1
NC_000913.2,b1385,1445543,1447042,+,CDS,feaB;ECK1382;JW1380;padA;ydbG;NP_415903.4
NC_000913.2,b1386,1447100,1449373,-,CDS,tynA;ECK1383;JW1381;maoA;NP_415904.3
NC_000913.2,b1387,1449621,1451666,-,CDS,paaZ;ECK1384;JW1382;maoC;tynP?;ydbN;NP_415905.1
NC_000913.2,b1388,1451951,1452880,+,CDS,paaA;ECK1385;JW1383;ydbO;NP_415906.1
NC_000913.2,b1389,1452892,1453179,+,CDS,paaB;ECK1386;JW1384;ynbF;NP_415907.1
NC_000913.2,b1390,1453188,1453934,+,CDS,paaC;ECK1387;JW1385;ydbP;NP_415908.1
NC_000913.2,b1391,1453949,1454446,+,CDS,paaD;ECK1388;JW5217;ydbQ;NP_415909.4
