locus_tag,mutation_density,mutation_count,avg_length,start,end,strand,type,gc_content,cpg_excess,gene_names
b1452,0.0009416195856873823,1,1062.0,1523307,1524368,+,CDS,0.5065913370998116,1.2508833922261484,yncE;ECK1446;NP_415969.1
b1453,0.0013333333333333333,2,1500.0,1524481,1525980,-,CDS,0.52,1.1022117716217208,ansP;ECK1447;yncF;NP_415970.4
b1454,0.0016181229773462784,1,618.0,1526247,1526864,+,CDS,0.4741100323624595,1.0499292118924022,yncG;ECK1448;NP_415971.1
b1455,0.0,0,213.0,1526940,1527152,+,CDS,0.3145539906103286,0.7593582887700535,yncH;ECK1449;NP_415972.1
b1457,0.002070393374741201,1,483.0,1529922,1530404,+,CDS,0.2732919254658385,0.8385416666666667,ydcD;ECK1451;NP_415974.1
b1460,0.0,0,1137.0,1531816,1532952,+,CDS,0.4177660510114336,0.9302727272727273,ydcC;ECK1454;NP_415977.1
b1461,0.0,0,234.0,1533052,1533285,+,CDS,0.43162393162393164,1.1020408163265305,pptA;ECK1455;ydcE;NP_415978.1
b1462,0.0,0,570.0,1533282,1533851,-,CDS,0.512280701754386,1.107495021129839,yddH;ECK1456;NP_415979.2
b1463,0.0,0,846.0,1534024,1534869,+,CDS,0.5141843971631206,1.2238631947143412,nhoA;ECK1457;yddI;NP_415980.1
b1464,0.0,0,894.0,1534965,1535858,-,CDS,0.5201342281879194,1.225111111111111,yddE;ECK1458;NP_415981.1
b1465,0.0,0,681.0,1535937,1536617,-,CDS,0.527165932452276,1.2137898686679174,narV;chlZ;ECK1459;NP_415982.1
b1466,0.0014367816091954023,1,696.0,1536614,1537309,-,CDS,0.5632183908045977,1.1900252525252526,narW;chlZ;ECK1460;NP_415983.1
b1467,0.0025889967637540453,4,1545.0,1537309,1538853,-,CDS,0.543042071197411,1.2297458638922054,narY;chlZ;ECK1461;NP_415984.1
b1468,0.0005346164127238706,2,3741.0,1538850,1542590,-,CDS,0.5503875968992248,1.1756845520659722,narZ;chlZ;ECK1462;NP_415985.1
b1469,0.0014398848092152627,2,1389.0,1542672,1544060,-,CDS,0.4895608351331893,1.1549334811529934,narU;ECK1463;yddF;NP_415986.1
b1473,0.0,0,882.0,1546288,1547169,-,CDS,0.4965986394557823,1.0703883495145632,yddG;ECK1467;NP_415990.5
b1474,0.000984251968503937,3,3048.0,1547401,1550448,+,CDS,0.5416666666666666,1.2022076029846793,fdnG;ECK1468;NP_415991.1
b1475,0.0,0,885.0,1550461,1551345,+,CDS,0.5502824858757062,1.2034676185619582,fdnH;ECK1469;NP_415992.1
b1476,0.0015290519877675841,1,654.0,1551338,1551991,+,CDS,0.4969418960244648,1.264794615920167,fdnI;ECK1470;NP_415993.1
b1477,0.0,0,285.0,1552398,1552682,-,CDS,0.512280701754386,1.0209276018099547,yddM;ECK1471;NP_415994.4
b1478,0.0,0,1011.0,1552828,1553838,-,CDS,0.5242334322453017,1.1147122401311493,adhP;ECK1472;yddN;NP_415995.4
b1479,0.0005889281507656066,1,1698.0,1553972,1555669,-,CDS,0.5200235571260307,1.176346822944998,maeA;ECK1473;sfcA;NP_415996.2
b1480,0.0,0,138.0,1555826,1555963,-,CDS,0.4420289855072464,1.352941176470588,sra;ECK1474;rpsV;NP_415997.1
b1481,0.0,0,216.0,1556065,1556280,-,CDS,0.4537037037037037,0.45,bdm;ECK1475;yddX;NP_415998.4
b1482,0.0,0,432.0,1556625,1557056,+,CDS,0.5,1.1274467159634622,osmC;ECK1476;NP_415999.1
b1483,0.0,0,927.0,1557112,1558038,-,CDS,0.5458468176914779,1.101759324419423,ddpF;ECK1477;yddO;NP_416000.1
b1484,0.0,0,987.0,1558031,1559017,-,CDS,0.541033434650456,1.1653383934218848,ddpD;ECK1478;yddP;NP_416001.1
b1485,0.002229654403567447,2,897.0,1559014,1559910,-,CDS,0.5306577480490524,1.2248882741008724,ddpC;ECK1479;yddQ;NP_416002.1
b1486,0.0009775171065493646,1,1023.0,1559907,1560929,-,CDS,0.5493646138807429,1.0167819870790167,ddpB;ECK1480;yddR;NP_416003.1
b1487,0.0,0,1551.0,1560931,1562481,-,CDS,0.5035460992907801,1.1189155156809507,ddpA;ECK1481;yddS;NP_416004.1
b1488,0.0,0,582.0,1562495,1563076,-,CDS,0.5292096219931272,1.1300493858427252,ddpX;ECK1482;vanX;yddT;NP_416005.1
b1489,0.0004166666666666667,1,2400.0,1563334,1565733,-,CDS,0.5020833333333333,1.2168105016036768,dosP;dos;ECK1483;pdeO;yddU;NP_416006.4
b1490,0.0,0,1383.0,1565758,1567140,-,CDS,0.44396240057845265,1.3394316730523628,dosC;dgcO;ECK1484;yddV;NP_416007.3
b1491,0.0,0,1320.0,1567504,1568823,-,CDS,0.5234848484848484,1.1944700460829492,digH;ECK1485;yddW;NP_416008.1
b1492,0.0006510416666666666,1,1536.0,1568954,1570489,-,CDS,0.4811197916666667,0.8889019119478426,gadC;acsA;ECK1486;xasA;NP_416009.1
b1493,0.0,0,1401.0,1570645,1572045,-,CDS,0.5331905781584583,1.1348927567815565,gadB;ECK1487;NP_416010.1
b1494,0.000357653791130186,1,2796.0,1572407,1575202,-,CDS,0.4663805436337625,1.1976868708502892,pqqL;ECK1488;pqqE;pqqM;yddC;NP_416011.1
b1495,0.00042140750105351877,1,2373.0,1575247,1577619,-,CDS,0.45975558364938895,1.1961971717388966,yddB;ECK1489;NP_416012.1
b1496,0.0005931198102016608,1,1686.0,1577657,1579342,-,CDS,0.4365361803084223,1.1329641116526363,yddA;ECK1490;NP_416013.1
b1497,0.0008635578583765112,1,1158.0,1579633,1580790,-,CDS,0.38687392055267705,0.9238133226964499,ydeM;ECK1491;NP_416014.4
b1498,0.0005941770647653001,1,1683.0,1580842,1582524,-,CDS,0.44087938205585264,0.9807692307692308,ydeN;ECK1492;NP_416015.2
b1499,0.0026246719160104987,2,762.0,1582926,1583687,-,CDS,0.39501312335958005,1.1775874249381844,ydeO;ECK1493;NP_416016.1
b1500,0.0,0,198.0,1583762,1583959,-,CDS,0.37373737373737376,0.7236842105263158,safA;ECK4475;yneN;NP_416017.1
b1501,0.0013157894736842105,3,2280.0,1584207,1586486,-,CDS,0.5030701754385964,1.043172709137827,ydeP;ECK1494;NP_416018.1
b1502,0.001092896174863388,1,915.0,1586820,1587734,-,CDS,0.44699453551912566,0.8551401869158879,ydeQ;ECK1495;NP_416019.1
b1503,0.0,0,504.0,1587793,1588296,-,CDS,0.44841269841269843,1.0275229357798166,ydeR;ECK1496;NP_416020.1
b1504,0.0018832391713747645,1,531.0,1588309,1588839,-,CDS,0.448210922787194,1.0505935556811759,ydeS;ECK1497;NP_416021.1
b1507,0.0007558578987150416,1,1323.0,1590854,1592176,-,CDS,0.48072562358276644,1.2276400862068966,hipA;ECK1500;NP_416024.1
b1508,0.0,0,267.0,1592176,1592442,-,CDS,0.44569288389513106,1.2822033898305085,hipB;ECK1501;NP_416025.1
b1511,0.0012554927809165098,2,1593.0,1598617,1600209,-,CDS,0.5222849968612681,1.0442568743473721,lsrK;ECK1504;ydeV;NP_416028.3
b1512,0.0010482180293501049,1,954.0,1600288,1601241,-,CDS,0.5073375262054507,1.344480208786429,lsrR;ECK1505;ydeW;NP_416029.1
b1513,0.0006510416666666666,1,1536.0,1601490,1603025,+,CDS,0.533203125,1.1544187822103456,lsrA;ECK1506;ego;ydeX;NP_416030.1
b1514,0.0009718172983479105,1,1029.0,1603019,1604047,+,CDS,0.5374149659863946,1.1095447284345048,lsrC;ECK1507;ydeY;NP_416031.1
b1515,0.0,0,993.0,1604047,1605039,+,CDS,0.5327291037260826,1.1807203025614579,lsrD;ECK1508;ydeZ;NP_416032.1
b1516,0.002932551319648094,3,1023.0,1605051,1606073,+,CDS,0.4965786901270772,1.1974248927038627,lsrB;ECK1509;yneA;NP_416033.1
b1517,0.001141552511415525,1,876.0,1606100,1606975,+,CDS,0.4965753424657534,1.4246682279469165,lsrF;ECK1510;yneB;NP_416034.1
b1518,0.0,0,291.0,1606999,1607289,+,CDS,0.4639175257731959,1.341897233201581,lsrG;ECK1511;yneC;NP_416035.1
b1519,0.005270092226613966,4,759.0,1607346,1608104,+,CDS,0.538866930171278,0.9619081779053084,tam;ECK1512;lsrE;yneD;NP_416036.1
b1520,0.001092896174863388,1,915.0,1608108,1609022,-,CDS,0.47978142076502733,1.1819242468436184,yneE;ECK1513;NP_416037.2
b1521,0.0006887052341597796,1,1452.0,1609229,1610680,-,CDS,0.5199724517906336,1.214815023130897,uxaB;ECK1514;YP_025302.1
b1522,0.0010548523206751054,1,948.0,1610907,1611854,-,CDS,0.5042194092827004,1.2944389275074477,dgcF;ECK1515;yneF;NP_416039.1
b1523,0.0,0,360.0,1611966,1612325,-,CDS,0.5277777777777778,1.3568340538742933,yneG;ECK1516;NP_416040.1
b1524,0.0,0,927.0,1612325,1613251,-,CDS,0.5199568500539374,1.270197628458498,glsB;ECK1517;yneH;NP_416041.1
b1525,0.0021598272138228943,3,1389.0,1613315,1614703,-,CDS,0.5305975521958244,1.1836877828054297,sad;ECK1518;yneI;NP_416042.2
b1526,0.0,0,882.0,1614804,1615685,+,CDS,0.5351473922902494,1.0784140969162996,ptrR;ECK1519;yneJ;NP_416043.1
b1527,0.0017921146953405018,2,1116.0,1615763,1616878,+,CDS,0.3978494623655914,0.9687500000000001,yneK;ECK1520;NP_416044.1
b1528,0.0016792611251049538,2,1191.0,1617028,1618218,+,CDS,0.5130142737195634,1.0672043010752688,ydeA;ECK1521;NP_416045.1
b1529,0.0,0,666.0,1618243,1618908,-,CDS,0.5105105105105106,1.0798350428254204,marC;ECK1522;ydeB;ydeC;NP_416046.1
b1530,0.004597701149425287,2,435.0,1619120,1619554,+,CDS,0.4942528735632184,1.0969565217391304,marR;cfxB;ECK1523;inaR;soxQ;NP_416047.4
b1531,0.0,0,384.0,1619574,1619957,+,CDS,0.4583333333333333,1.2436844150796735,marA;cfxB;ECK1524;inaR;nfxC;norB;soxQ;NP_416048.2
b1532,0.0,0,219.0,1619989,1620207,+,CDS,0.502283105022831,1.095,marB;ECK1525;NP_416049.1
b1533,0.0011111111111111111,1,900.0,1620238,1621137,-,CDS,0.49777777777777776,1.0510787387055136,eamA;ECK1526;ydeD;NP_416050.4
b1534,0.0008417508417508417,1,1188.0,1621332,1622519,+,CDS,0.4983164983164983,1.0983426927818105,ydeE;ECK1527;ydeF;NP_416051.1
b4599,0.0,0,96.0,1622646,1622741,+,CDS,0.3854166666666667,0.8944099378881988,mgtS;ECK4409;yneM;YP_001165319.1
b1535,0.0,0,891.0,1622960,1623850,-,CDS,0.4489337822671156,1.132895941409826,dgcZ;ECK1528;ydeG;ydeH;NP_416052.1
b1536,0.0,0,393.0,1624105,1624497,-,CDS,0.4758269720101781,1.4051903114186852,ydeI;ECK1529;NP_416054.1
b1537,0.0,0,519.0,1624773,1625291,+,CDS,0.4932562620423892,1.085039660579229,ydeJ;ECK1530;NP_416055.1
b1538,0.0004887585532746823,1,2046.0,1625335,1627380,-,CDS,0.4995112414467253,1.2117124046271228,dcp;ECK1531;NP_416056.1
b1539,0.0013386880856760374,1,747.0,1627517,1628263,+,CDS,0.5060240963855421,1.246408371040724,ydfG;ECK1532;NP_416057.1
b1540,0.001455604075691412,1,687.0,1628352,1629038,+,CDS,0.5007278020378457,1.2555164478137268,rspR;ECK1533;ydfH;NP_416058.1
b1541,0.0,0,204.0,1629215,1629418,+,CDS,0.5196078431372549,1.1623931623931623,ydfZ;ECK1534;NP_416059.1
b1542,0.0,0,1461.0,1629453,1630913,-,CDS,0.4948665297741273,1.2130031968714112,ydfI;ECK1535;NP_416060.1
b1544,0.004273504273504274,1,234.0,1633072,1633305,+,CDS,0.3547008547008547,0.2736842105263158,ydfK;ECK1537;NP_416062.2
b1545,0.0,0,591.0,1633622,1634212,+,CDS,0.44839255499153974,0.9456,pinQ;ECK1538;ydfL;NP_416063.1
b1546,0.0,0,576.0,1634310,1634885,-,CDS,0.4826388888888889,1.0372881355932204,tfaQ;ECK1539;ydfM;NP_416064.1
b1547,0.0,0,963.0,1634885,1635847,-,CDS,0.5264797507788161,1.0939435436183125,stfQ;ECK1540;ydfN;NP_416065.1
b4533,0.004273504273504274,1,234.0,1636756,1636989,+,CDS,0.4444444444444444,0.6946196660482374,ynfO;ECK1542;YP_588454.1
b1549,0.0024330900243309003,1,411.0,1637047,1637457,+,CDS,0.31630170316301703,0.6824003795066413,ydfO;ECK1543;NP_416067.2
b1550,0.0,0,174.0,1637609,1637782,-,CDS,0.2988505747126437,1.0691244239631337,gnsB;ECK1544;ydfY;NP_416068.2
b1551,0.0,0,156.0,1637954,1638109,-,CDS,0.4358974358974359,0.9479166666666666,ynfN;ECK1545;NP_416069.2
b1552,0.004694835680751174,1,213.0,1638455,1638667,-,CDS,0.40375586854460094,0.7100000000000001,cspI;cspJ;ECK1546;NP_416070.1
b1553,0.002008032128514056,1,498.0,1639030,1639527,-,CDS,0.4578313253012048,1.0040322580645162,rzpQ;ECK1547;ydfP;NP_416071.1
b4689,0.00392156862745098,1,255.0,1639080,1639334,-,CDS,0.49411764705882355,0.9646910466582598,rzoQ;ECK4503;YP_002791241.1
b1554,0.0018726591760299626,1,534.0,1639524,1640057,-,CDS,0.5056179775280899,1.1313559322033897,rrrQ;ECK1548;ydfQ;NP_416072.1
b1555,0.0,0,312.0,1640054,1640365,-,CDS,0.4358974358974359,0.7586206896551724,ydfR;ECK1549;NP_416073.1
b1556,0.0,0,216.0,1640370,1640585,-,CDS,0.46296296296296297,0.733446519524618,essQ;ECK1550;ydfS;NP_416074.4
b1557,0.0,0,216.0,1641339,1641554,-,CDS,0.35185185185185186,0.6260869565217391,cspB;ECK1551;NP_416075.1
b1558,0.0,0,213.0,1641855,1642067,+,CDS,0.4835680751173709,1.126984126984127,cspF;ECK1552;NP_416076.1
b1559,0.0,0,753.0,1642489,1643241,-,CDS,0.47941567065073043,0.9355527237973877,ydfT;ECK1553;quuQ;NP_416077.4
b1560,0.0,0,1050.0,1643255,1644304,-,CDS,0.5219047619047619,1.0232688533781888,ydfU;ECK1554;NP_416078.4
b1561,0.003968253968253968,1,252.0,1644651,1644902,-,CDS,0.40476190476190477,1.2727272727272727,rem;ECK1555;NP_416079.1
b1562,0.0,0,156.0,1645119,1645274,-,CDS,0.5192307692307693,1.241126070991432,hokD;ECK1556;relF;NP_416080.1
b1563,0.0,0,288.0,1645346,1645633,-,CDS,0.46875,1.2590888173032673,relE;ECK1557;NP_416081.1
b1564,0.0,0,240.0,1645633,1645872,-,CDS,0.4708333333333333,1.2862547288776798,relB;ECK1558;RC;NP_416082.1
b1565,0.0,0,306.0,1645897,1646202,+,CDS,0.46078431372549017,0.8004024144869216,ydfV;ECK1559;NP_416083.1
b1566,0.0,0,333.0,1646405,1646737,+,CDS,0.4294294294294294,0.6552538370720189,flxA;ECK1560;NP_416084.1
b1569,0.0,0,231.0,1647620,1647850,-,CDS,0.4675324675324675,1.222222222222222,dicC;ECK1563;ftsT;NP_416087.1
b1570,0.0,0,408.0,1647934,1648341,+,CDS,0.4362745098039216,0.676530612244898,dicA;ECK1564;ftsT;NP_416088.1
b1571,0.0,0,156.0,1648508,1648663,+,CDS,0.4807692307692308,1.3333333333333333,ydfA;ECK1565;NP_416089.1
b1572,0.0,0,129.0,1648665,1648793,+,CDS,0.46511627906976744,1.1517857142857144,ydfB;ECK1566;NP_416090.2
b1573,0.0045662100456621,1,219.0,1648823,1649041,+,CDS,0.4794520547945205,0.8779154518950437,ydfC;ECK1567;NP_416091.1
b1575,0.0,0,189.0,1649609,1649797,+,CDS,0.35978835978835977,0.9947368421052631,dicB;ECK1569;ftsT;NP_416092.1
b1576,0.0,0,192.0,1649794,1649985,+,CDS,0.4322916666666667,0.7832167832167832,ydfD;ECK1570;NP_416093.1
b1580,0.0029411764705882353,3,1020.0,1652896,1653915,-,CDS,0.44901960784313727,1.2771613499768841,rspB;ECK1575;NP_416097.1
b1581,0.0,0,1215.0,1653927,1655141,-,CDS,0.5069958847736625,1.102412879946826,rspA;ECK1576;NP_416098.1
b1582,0.0030581039755351682,1,327.0,1655347,1655673,-,CDS,0.5168195718654435,1.281579740729575,ynfA;ECK1577;NP_416099.1
b1583,0.0,0,342.0,1655808,1656149,+,CDS,0.5116959064327485,1.076317859952793,ynfB;ECK1578;NP_416100.1
b1584,0.0,0,561.0,1656184,1656744,+,CDS,0.46880570409982175,1.072471324296142,speG;ECK1579;NP_416101.1
b1585,0.0014064697609001407,1,711.0,1656747,1657457,-,CDS,0.43741209563994377,1.1542207792207793,ynfC;ECK1580;NP_416102.2
b1586,0.0,0,306.0,1657565,1657870,+,CDS,0.5620915032679739,1.237484311811463,ynfD;ECK1581;NP_416103.2
b1587,0.00041203131437989287,1,2427.0,1658069,1660495,+,CDS,0.507622579316028,1.1645904025184095,ynfE;ECK1582;NP_416104.1
b1588,0.0012376237623762376,3,2424.0,1660556,1662979,+,CDS,0.511963696369637,1.101921218607454,ynfF;ECK1583;NP_416105.4
b1589,0.0,0,618.0,1662990,1663607,+,CDS,0.529126213592233,1.179301055152286,ynfG;ECK1584;NP_416106.1
b1590,0.0,0,855.0,1663609,1664463,+,CDS,0.5263157894736842,1.0036009867897502,ynfH;ECK1585;NP_416107.1
b1591,0.0,0,615.0,1664506,1665120,+,CDS,0.5333333333333333,1.0825842696629213,dmsD;ECK1586;ynfI;NP_416108.2
b1592,0.0,0,1257.0,1665315,1666571,+,CDS,0.5425616547334925,1.1033907056798624,clcB;ECK1587;mriT;ynfJ;NP_416109.2
b1593,0.0,0,696.0,1666524,1667219,-,CDS,0.521551724137931,0.9799816345270891,bidA;ECK1588;ynfK;NP_416110.4
b1594,0.003276003276003276,4,1221.0,1667344,1668564,-,CDS,0.5225225225225225,1.060931899641577,mlc;dgsA;ECK1589;NP_416111.1
b1595,0.0011185682326621924,1,894.0,1668699,1669592,-,CDS,0.5268456375838926,1.228021978021978,ynfL;ECK1590;NP_416112.1
b1596,0.0007974481658692185,1,1254.0,1669699,1670952,+,CDS,0.529505582137161,1.0355266381727601,ynfM;ECK1591;yzyC;NP_416113.1
b1597,0.0,0,309.0,1671376,1671684,+,CDS,0.511326860841424,0.9122519271773002,asr;ECK1592;NP_416114.2
b4601,0.0,0,84.0,1671777,1671860,+,CDS,0.42857142857142855,1.3125,ydgU;ECK4410;YP_001165320.1
b1598,0.0,0,822.0,1671960,1672781,+,CDS,0.5206812652068127,1.1226539783240814,ydgD;ECK1593;NP_416115.1
b1599,0.0,0,330.0,1672820,1673149,-,CDS,0.5151515151515151,0.9900000000000001,mdtI;ECK1594;ydgE;NP_416116.1
b1600,0.0,0,366.0,1673136,1673501,-,CDS,0.42349726775956287,1.4599375650364204,mdtJ;ECK1595;ydgF;NP_416117.1
b1601,0.001932367149758454,2,1035.0,1673913,1674947,+,CDS,0.5024154589371981,1.2314281889974568,tqsA;ECK1596;ydgG;NP_416118.1
b1602,0.0,0,1389.0,1674972,1676360,-,CDS,0.5262778977681786,1.0983576642335766,pntB;ECK1597;NP_416119.1
b1603,0.001304631441617743,2,1533.0,1676371,1677903,-,CDS,0.5244618395303327,1.2282808049826297,pntA;ECK1598;NP_416120.1
b1604,0.0010582010582010583,1,945.0,1678427,1679371,+,CDS,0.5111111111111111,1.1990329549741092,ydgH;ECK1599;NP_416121.1
b1605,0.0,0,1383.0,1679557,1680939,+,CDS,0.5350686912509038,1.0128974139256917,ydgI;arcD;ECK1600;NP_416122.1
b1606,0.0027662517289073307,2,723.0,1680976,1681698,+,CDS,0.5089903181189488,1.1533144275079759,folM;ECK1601;ydgB;NP_416123.1
b1607,0.0,0,336.0,1681695,1682030,-,CDS,0.4732142857142857,1.298550724637681,ydgC;ECK1602;NP_416124.1
b1608,0.0,0,720.0,1682159,1682878,+,CDS,0.4930555555555556,1.2573823585444845,rstA;ECK1603;urpT;NP_416125.2
b1609,0.0007680491551459293,1,1302.0,1682882,1684183,+,CDS,0.5069124423963134,1.1478634597900654,rstB;ECK1604;uspT;NP_416126.1
b1610,0.001075268817204301,1,930.0,1684259,1685188,+,CDS,0.5075268817204301,1.220713836195271,tus;ECK1605;tau;NP_416127.1
b1611,0.0014245014245014246,2,1404.0,1685185,1686588,-,CDS,0.5377492877492878,1.099009900990099,fumC;ECK1606;NP_416128.1
b1612,0.0,0,1647.0,1686731,1688377,-,CDS,0.5154826958105647,1.2574340741401218,fumA;ECK1607;NP_416129.1
b1613,0.0,0,1176.0,1688576,1689751,+,CDS,0.5076530612244898,1.108661982896007,manA;ECK1608;pmi;NP_416130.3
b1614,0.0019880715705765406,3,1509.0,1689852,1691360,+,CDS,0.49039098740888004,0.996587782058338,ydgA;ECK1609;NP_416131.1
b1615,0.001579778830963665,2,1266.0,1691586,1692851,-,CDS,0.471563981042654,1.165718681523614,uidC;ECK1610;gusC;NP_416132.2
b1616,0.001455604075691412,2,1374.0,1692890,1694263,-,CDS,0.5181950509461426,1.1205669266400096,uidB;ECK1611;gusB;uidP;NP_416133.1
b1617,0.0,0,1812.0,1694260,1696071,-,CDS,0.5226269315673289,1.1719621634731991,uidA;ECK1612;gurA;gusA;NP_416134.1
b1618,0.001692047377326565,1,591.0,1696462,1697052,-,CDS,0.5093062605752962,1.0446310207688907,uidR;ECK1613;gusR;NP_416135.1
b1619,0.0,0,768.0,1697273,1698040,-,CDS,0.47265625,1.0058479532163742,hdhA;ECK1614;hsd;hsdH;NP_416136.1
b1620,0.0,0,1029.0,1698152,1699180,-,CDS,0.5393586005830904,1.148799516654408,malI;ECK1615;NP_416137.1
b1621,0.0018832391713747645,3,1593.0,1699355,1700947,+,CDS,0.527306967984934,1.1469137622168304,malX;ECK1616;NP_416138.1
b1622,0.0008525149190110827,1,1173.0,1700957,1702129,+,CDS,0.5098039215686274,1.0921420158169275,malY;ECK1617;NP_416139.1
b1623,0.0,0,1002.0,1702233,1703234,+,CDS,0.5389221556886228,0.9898468799736567,add;ECK1618;NP_416140.1
b1624,0.0038424591738712775,4,1041.0,1703268,1704308,-,CDS,0.5331412103746398,1.1288017349498327,ydgJ;ECK1619;NP_416141.4
b4409,0.0,0,126.0,1704551,1704676,+,CDS,0.42857142857142855,1.037037037037037,blr;ECK1620;YP_025303.1
b1625,0.0,0,216.0,1704949,1705164,+,CDS,0.4722222222222222,1.25,cnu;ECK1621;ydgT;NP_416142.1
b1626,0.0022675736961451248,1,441.0,1705250,1705690,+,CDS,0.4875283446712018,1.3379854368932038,ydgK;ECK1622;rsxP;NP_416143.2
b1627,0.0,0,582.0,1705767,1706348,+,CDS,0.5154639175257731,1.0124448012846246,rsxA;ECK1623;ydgL;NP_416144.1
b1628,0.0,0,579.0,1706348,1706926,+,CDS,0.5457685664939551,1.1401760237913436,rsxB;ECK1624;ydgM;NP_416145.1
b1629,0.0,0,2223.0,1706919,1709141,+,CDS,0.5537561853351327,1.173861386138614,rsxC;ECK1625;ydgN;NP_416146.1
b1630,0.0009442870632672333,1,1059.0,1709142,1710200,+,CDS,0.5259678942398489,1.079051230459681,rsxD;ECK1626;ydgO;NP_416147.1
b1631,0.0,0,621.0,1710204,1710824,+,CDS,0.5314009661835749,1.167594470046083,rsxG;ECK1627;ydgP;NP_416148.1
b1632,0.0,0,696.0,1710828,1711523,+,CDS,0.5272988505747126,0.9938124702522608,rsxE;ECK1628;ydgQ;NP_416149.1
b1633,0.0,0,636.0,1711523,1712158,+,CDS,0.4921383647798742,1.1425771680548749,nth;ECK1629;NP_416150.1
b1634,0.0013306719893546241,2,1503.0,1712769,1714271,+,CDS,0.5163007318695941,1.0611013427109974,dtpA;ECK1630;tppB;ydgR;NP_416151.1
b1635,0.0049504950495049506,3,606.0,1714377,1714982,+,CDS,0.504950495049505,1.064296423216963,gstA;ECK1631;gst;NP_416152.1
b1636,0.0011574074074074073,1,864.0,1715026,1715889,-,CDS,0.5300925925925926,1.046769230769231,pdxY;ECK1632;ydgS;NP_416153.1
b1637,0.0,0,1275.0,1715948,1717222,-,CDS,0.5152941176470588,1.0208926875593543,tyrS;ECK1633;NP_416154.1
b1638,0.0,0,657.0,1717351,1718007,-,CDS,0.5190258751902588,1.1757175304563285,pdxH;ECK1634;NP_416155.1
b1639,0.0030303030303030303,1,330.0,1718066,1718395,-,CDS,0.4575757575757576,1.332046332046332,mliC;ECK1635;ydhA;NP_416156.4
b1640,0.0,0,1110.0,1718493,1719602,-,CDS,0.5459459459459459,0.9589056075583938,anmK;ECK1636;ydhH;NP_416157.1
b1641,0.0,0,468.0,1719876,1720343,+,CDS,0.5128205128205128,1.0362857142857143,slyB;ECK1637;YP_025304.1
b1642,0.0,0,435.0,1720390,1720824,-,CDS,0.4827586206896552,1.025943396226415,slyA;ECK1638;NP_416159.2
b1643,0.0,0,237.0,1721025,1721261,+,CDS,0.48945147679324896,1.1275646743978591,ydhI;ECK1639;NP_416160.1
b1644,0.0011655011655011655,1,858.0,1721264,1722121,+,CDS,0.5023310023310024,1.2938388625592416,ydhJ;ECK1640;NP_416161.4
b1645,0.0,0,2013.0,1722121,1724133,+,CDS,0.5275707898658718,1.1494249204677243,ydhK;ECK1641;NP_416162.1
b1646,0.0,0,522.0,1724134,1724655,-,CDS,0.5287356321839081,1.0160984848484849,sodC;ECK1642;NP_416163.1
b1647,0.002229654403567447,2,897.0,1724736,1725632,-,CDS,0.5239687848383501,1.2708151700087185,ydhF;ECK1643;YP_025305.1
b1648,0.004166666666666667,1,240.0,1725681,1725920,-,CDS,0.5166666666666667,1.4545454545454546,ydhL;ECK1644;NP_416165.2
b1649,0.0,0,600.0,1726023,1726622,+,CDS,0.5233333333333333,1.1444805194805194,nemR;ECK1645;ydhM;NP_416166.3
b1650,0.0,0,1098.0,1726659,1727756,+,CDS,0.5346083788706739,1.2127659574468086,nemA;ECK1646;ydhN;NP_416167.1
b1651,0.0,0,408.0,1727837,1728244,+,CDS,0.5147058823529411,1.53116704805492,gloA;ECK1647;NP_416168.1
b1652,0.0,0,648.0,1728347,1728994,+,CDS,0.5416666666666666,1.2668621700879765,rnt;ECK1648;NP_416169.1
b1653,0.00043318171973142733,2,4617.0,1729087,1733703,+,CDS,0.5689841888672298,1.2343402043202316,lhr;ECK1649;rhlF;NP_416170.1
b1654,0.0,0,348.0,1733754,1734101,-,CDS,0.5258620689655172,1.1647143198661247,grxD;ECK1650;ydhD;NP_416171.1
b1655,0.0,0,816.0,1734435,1735250,+,CDS,0.47794117647058826,1.2942451558328267,mepH;ECK1651;ydhO;NP_416172.1
b1656,0.0,0,582.0,1735378,1735959,+,CDS,0.5017182130584192,1.0392857142857144,sodB;ECK1652;NP_416173.1
b1657,0.0008547008547008547,1,1170.0,1736121,1737290,-,CDS,0.5333333333333333,1.0492179353493223,ydhP;ECK1653;NP_416174.1
b4602,0.0,0,90.0,1737456,1737545,-,CDS,0.5,1.4229249011857708,cydH;cydY;ECK4411;ynhF;YP_001165321.1
b1658,0.0009746588693957114,1,1026.0,1737844,1738869,+,CDS,0.5380116959064327,1.283327408460718,purR;ECK1654;NP_416175.1
